user_id,name,designation,course_id,course_title,course_tag,course_duration,modules_completed,total_modules,completion_percentage,course_score,performance_score
40d407f4-78fe-48f6-b129-a63fb3f0b4c1,Kelly Brown,Cybersecurity Specialist,b126a3f1-2b94-4de0-8e8f-596f478c7de3,Cross-group national framework,Mobile Development,120,4.0,5,80.0,56,57.02
40d407f4-78fe-48f6-b129-a63fb3f0b4c1,Kelly Brown,Cybersecurity Specialist,db152902-82d6-4ba2-aa87-f7aa9faf0d69,Multi-tiered mission-critical implementation,Data Science,86,5.0,8,62.5,35,57.02
40d407f4-78fe-48f6-b129-a63fb3f0b4c1,Kelly Brown,Cybersecurity Specialist,df04b2a3-7c27-4f33-b4bd-fdf102fd0f01,Synergized modular access,Data Engineering,75,4.0,4,100.0,48,57.02
40d407f4-78fe-48f6-b129-a63fb3f0b4c1,Kelly Brown,Cybersecurity Specialist,ec547ddb-3fec-424b-a343-ddafec1fa0cf,Visionary asymmetric hub,DevOps,95,2.0,5,40.0,41,57.02
40d407f4-78fe-48f6-b129-a63fb3f0b4c1,Kelly Brown,Cybersecurity Specialist,eee76786-5a72-4d28-9a2e-23266b968959,Digitized high-level throughput,Generative AI,77,2.0,6,33.33333333333333,23,57.02
40d407f4-78fe-48f6-b129-a63fb3f0b4c1,Kelly Brown,Cybersecurity Specialist,fc64aa01-38bb-4ccf-b446-869c1fd3fcf1,Adaptive context-sensitive Local Area Network,Mobile Development,75,1.0,1,100.0,89,57.02
40d407f4-78fe-48f6-b129-a63fb3f0b4c1,Kelly Brown,Cybersecurity Specialist,fdfb691a-6314-4d16-85d7-a19611600b8a,Ameliorated responsive Local Area Network,DevOps,69,3.0,3,100.0,100,57.02
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,2191c368-9102-4d66-a668-5ccf7d317509,Reverse-engineered needs-based flexibility,Cybersecurity,118,3.0,4,75.0,79,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,30197a42-f77e-49c2-8946-4bbd36fbf79d,Multi-channeled stable help-desk,Generative AI,151,2.0,6,33.33333333333333,55,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,38782344-4b97-4ab7-a03f-dd9c9e236ffb,Devolved hybrid structure,Generative AI,150,2.0,3,66.66666666666666,89,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,3f04b295-f148-4f74-b86f-daa8506c9048,Polarized needs-based success,Web Development,104,3.0,6,50.0,75,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,3f4c255a-3ed2-4c07-8b82-3fb30c863226,Ergonomic intangible adapter,Data Science,172,4.0,5,80.0,69,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,445a1b9a-826f-4f65-90f1-7771578fac5f,User-friendly motivating projection,UI/UX Design,147,1.0,3,33.33333333333333,32,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,55ea5fd6-c51a-4923-b390-b1957a50f298,Public-key methodical neural-net,UI/UX Design,116,3.0,5,60.0,84,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,5b3b1bdd-a35d-435d-8473-0d92dd911d32,Synergistic bottom-line leverage,UI/UX Design,101,1.0,3,33.33333333333333,23,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,699a90ef-bd36-4eb4-8286-15d8ff970eda,Networked asynchronous archive,DevOps,100,4.0,8,50.0,45,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,6a52ebe0-0cd7-41a8-b825-3704194741a0,Synchronized system-worthy migration,Web Development,139,3.0,7,42.857142857142854,20,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,6e14ec87-40fe-4809-b762-daa4db93dd3f,Reverse-engineered next generation data-warehouse,UI/UX Design,69,5.0,9,55.55555555555556,99,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,a3ddc761-3c41-4f7f-a56e-e575d1bc25ad,Upgradable dedicated flexibility,Generative AI,131,2.0,4,50.0,97,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,a486147a-14bc-495f-b315-8b115d689ce1,Grass-roots tangible frame,DevOps,78,1.0,5,20.0,32,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,b126a3f1-2b94-4de0-8e8f-596f478c7de3,Cross-group national framework,Mobile Development,120,2.0,4,50.0,87,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,db152902-82d6-4ba2-aa87-f7aa9faf0d69,Multi-tiered mission-critical implementation,Data Science,86,0.0,2,0.0,100,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,df04b2a3-7c27-4f33-b4bd-fdf102fd0f01,Synergized modular access,Data Engineering,75,1.0,3,33.33333333333333,32,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,ec547ddb-3fec-424b-a343-ddafec1fa0cf,Visionary asymmetric hub,DevOps,95,3.0,6,50.0,35,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,eee76786-5a72-4d28-9a2e-23266b968959,Digitized high-level throughput,Generative AI,77,4.0,5,80.0,55,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,fc64aa01-38bb-4ccf-b446-869c1fd3fcf1,Adaptive context-sensitive Local Area Network,Mobile Development,75,1.0,7,14.285714285714285,58,61.57
44cc867d-259e-4c2e-875b-b2b4eb9b1eee,Stephen Gallagher,DevOps Engineer,fdfb691a-6314-4d16-85d7-a19611600b8a,Ameliorated responsive Local Area Network,DevOps,69,2.0,5,40.0,78,61.57
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,2191c368-9102-4d66-a668-5ccf7d317509,Reverse-engineered needs-based flexibility,Cybersecurity,118,1.0,2,50.0,68,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,30197a42-f77e-49c2-8946-4bbd36fbf79d,Multi-channeled stable help-desk,Generative AI,151,7.0,8,87.5,45,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,38782344-4b97-4ab7-a03f-dd9c9e236ffb,Devolved hybrid structure,Generative AI,150,1.0,2,50.0,27,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,3f04b295-f148-4f74-b86f-daa8506c9048,Polarized needs-based success,Web Development,104,2.0,3,66.66666666666666,72,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,3f4c255a-3ed2-4c07-8b82-3fb30c863226,Ergonomic intangible adapter,Data Science,172,3.0,7,42.857142857142854,63,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,445a1b9a-826f-4f65-90f1-7771578fac5f,User-friendly motivating projection,UI/UX Design,147,3.0,9,33.33333333333333,56,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,55ea5fd6-c51a-4923-b390-b1957a50f298,Public-key methodical neural-net,UI/UX Design,116,3.0,7,42.857142857142854,51,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,5b3b1bdd-a35d-435d-8473-0d92dd911d32,Synergistic bottom-line leverage,UI/UX Design,101,1.0,5,20.0,54,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,699a90ef-bd36-4eb4-8286-15d8ff970eda,Networked asynchronous archive,DevOps,100,3.0,4,75.0,96,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,6a52ebe0-0cd7-41a8-b825-3704194741a0,Synchronized system-worthy migration,Web Development,139,2.0,4,50.0,87,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,6e14ec87-40fe-4809-b762-daa4db93dd3f,Reverse-engineered next generation data-warehouse,UI/UX Design,69,2.0,5,40.0,46,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,a3ddc761-3c41-4f7f-a56e-e575d1bc25ad,Upgradable dedicated flexibility,Generative AI,131,0.0,4,0.0,98,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,a486147a-14bc-495f-b315-8b115d689ce1,Grass-roots tangible frame,DevOps,78,3.0,5,60.0,77,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,b126a3f1-2b94-4de0-8e8f-596f478c7de3,Cross-group national framework,Mobile Development,120,6.0,6,100.0,53,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,db152902-82d6-4ba2-aa87-f7aa9faf0d69,Multi-tiered mission-critical implementation,Data Science,86,2.0,6,33.33333333333333,88,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,df04b2a3-7c27-4f33-b4bd-fdf102fd0f01,Synergized modular access,Data Engineering,75,2.0,7,28.57142857142857,97,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,ec547ddb-3fec-424b-a343-ddafec1fa0cf,Visionary asymmetric hub,DevOps,95,2.0,5,40.0,52,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,eee76786-5a72-4d28-9a2e-23266b968959,Digitized high-level throughput,Generative AI,77,4.0,6,66.66666666666666,92,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,fc64aa01-38bb-4ccf-b446-869c1fd3fcf1,Adaptive context-sensitive Local Area Network,Mobile Development,75,0.0,2,0.0,87,68.7
44f57d13-94f6-4174-b7de-ae9d10a9e05c,Brandon Hodges,Web Developer,fdfb691a-6314-4d16-85d7-a19611600b8a,Ameliorated responsive Local Area Network,DevOps,69,3.0,3,100.0,94,68.7
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,2191c368-9102-4d66-a668-5ccf7d317509,Reverse-engineered needs-based flexibility,Cybersecurity,118,4.0,6,66.66666666666666,70,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,30197a42-f77e-49c2-8946-4bbd36fbf79d,Multi-channeled stable help-desk,Generative AI,151,4.0,4,100.0,63,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,38782344-4b97-4ab7-a03f-dd9c9e236ffb,Devolved hybrid structure,Generative AI,150,1.0,4,25.0,58,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,3f04b295-f148-4f74-b86f-daa8506c9048,Polarized needs-based success,Web Development,104,2.0,3,66.66666666666666,85,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,3f4c255a-3ed2-4c07-8b82-3fb30c863226,Ergonomic intangible adapter,Data Science,172,3.0,9,33.33333333333333,33,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,445a1b9a-826f-4f65-90f1-7771578fac5f,User-friendly motivating projection,UI/UX Design,147,3.0,5,60.0,55,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,55ea5fd6-c51a-4923-b390-b1957a50f298,Public-key methodical neural-net,UI/UX Design,116,1.0,6,16.666666666666664,24,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,5b3b1bdd-a35d-435d-8473-0d92dd911d32,Synergistic bottom-line leverage,UI/UX Design,101,5.0,7,71.42857142857143,30,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,699a90ef-bd36-4eb4-8286-15d8ff970eda,Networked asynchronous archive,DevOps,100,5.0,9,55.55555555555556,57,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,6a52ebe0-0cd7-41a8-b825-3704194741a0,Synchronized system-worthy migration,Web Development,139,3.0,6,50.0,91,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,6e14ec87-40fe-4809-b762-daa4db93dd3f,Reverse-engineered next generation data-warehouse,UI/UX Design,69,1.0,2,50.0,97,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,a3ddc761-3c41-4f7f-a56e-e575d1bc25ad,Upgradable dedicated flexibility,Generative AI,131,1.0,7,14.285714285714285,88,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,a486147a-14bc-495f-b315-8b115d689ce1,Grass-roots tangible frame,DevOps,78,2.0,3,66.66666666666666,77,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,b126a3f1-2b94-4de0-8e8f-596f478c7de3,Cross-group national framework,Mobile Development,120,5.0,8,62.5,50,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,db152902-82d6-4ba2-aa87-f7aa9faf0d69,Multi-tiered mission-critical implementation,Data Science,86,3.0,6,50.0,84,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,ec547ddb-3fec-424b-a343-ddafec1fa0cf,Visionary asymmetric hub,DevOps,95,1.0,3,33.33333333333333,39,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,eee76786-5a72-4d28-9a2e-23266b968959,Digitized high-level throughput,Generative AI,77,2.0,7,28.57142857142857,27,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,fc64aa01-38bb-4ccf-b446-869c1fd3fcf1,Adaptive context-sensitive Local Area Network,Mobile Development,75,2.0,2,100.0,97,58.1089108910891
4659ddba-6741-44c0-8ec2-01522dc5b1e0,Leslie Lee,Mobile Developer,fdfb691a-6314-4d16-85d7-a19611600b8a,Ameliorated responsive Local Area Network,DevOps,69,3.0,3,100.0,69,58.1089108910891
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,2191c368-9102-4d66-a668-5ccf7d317509,Reverse-engineered needs-based flexibility,Cybersecurity,118,1.0,3,33.33333333333333,42,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,30197a42-f77e-49c2-8946-4bbd36fbf79d,Multi-channeled stable help-desk,Generative AI,151,4.0,6,66.66666666666666,58,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,38782344-4b97-4ab7-a03f-dd9c9e236ffb,Devolved hybrid structure,Generative AI,150,3.0,4,75.0,24,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,3f04b295-f148-4f74-b86f-daa8506c9048,Polarized needs-based success,Web Development,104,2.0,2,100.0,78,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,3f4c255a-3ed2-4c07-8b82-3fb30c863226,Ergonomic intangible adapter,Data Science,172,3.0,5,60.0,46,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,445a1b9a-826f-4f65-90f1-7771578fac5f,User-friendly motivating projection,UI/UX Design,147,3.0,6,50.0,47,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,55ea5fd6-c51a-4923-b390-b1957a50f298,Public-key methodical neural-net,UI/UX Design,116,4.0,10,40.0,46,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,5b3b1bdd-a35d-435d-8473-0d92dd911d32,Synergistic bottom-line leverage,UI/UX Design,101,3.0,4,75.0,42,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,699a90ef-bd36-4eb4-8286-15d8ff970eda,Networked asynchronous archive,DevOps,100,5.0,9,55.55555555555556,86,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,6a52ebe0-0cd7-41a8-b825-3704194741a0,Synchronized system-worthy migration,Web Development,139,1.0,3,33.33333333333333,87,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,6e14ec87-40fe-4809-b762-daa4db93dd3f,Reverse-engineered next generation data-warehouse,UI/UX Design,69,4.0,8,50.0,76,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,a3ddc761-3c41-4f7f-a56e-e575d1bc25ad,Upgradable dedicated flexibility,Generative AI,131,1.0,3,33.33333333333333,83,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,a486147a-14bc-495f-b315-8b115d689ce1,Grass-roots tangible frame,DevOps,78,2.0,5,40.0,99,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,b126a3f1-2b94-4de0-8e8f-596f478c7de3,Cross-group national framework,Mobile Development,120,1.0,7,14.285714285714285,83,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,db152902-82d6-4ba2-aa87-f7aa9faf0d69,Multi-tiered mission-critical implementation,Data Science,86,0.0,3,0.0,34,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,df04b2a3-7c27-4f33-b4bd-fdf102fd0f01,Synergized modular access,Data Engineering,75,6.0,9,66.66666666666666,70,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,ec547ddb-3fec-424b-a343-ddafec1fa0cf,Visionary asymmetric hub,DevOps,95,4.0,4,100.0,53,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,eee76786-5a72-4d28-9a2e-23266b968959,Digitized high-level throughput,Generative AI,77,2.0,4,50.0,31,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,fc64aa01-38bb-4ccf-b446-869c1fd3fcf1,Adaptive context-sensitive Local Area Network,Mobile Development,75,2.0,3,66.66666666666666,80,62.88
47c8f6d3-6320-45c3-b95c-2daac89bb3c9,Tina King,Data Scientist,fdfb691a-6314-4d16-85d7-a19611600b8a,Ameliorated responsive Local Area Network,DevOps,69,0.0,2,0.0,73,62.88
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,2191c368-9102-4d66-a668-5ccf7d317509,Reverse-engineered needs-based flexibility,Cybersecurity,118,3.0,5,60.0,55,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,30197a42-f77e-49c2-8946-4bbd36fbf79d,Multi-channeled stable help-desk,Generative AI,151,1.0,5,20.0,49,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,38782344-4b97-4ab7-a03f-dd9c9e236ffb,Devolved hybrid structure,Generative AI,150,1.0,4,25.0,42,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,3f04b295-f148-4f74-b86f-daa8506c9048,Polarized needs-based success,Web Development,104,4.0,5,80.0,21,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,3f4c255a-3ed2-4c07-8b82-3fb30c863226,Ergonomic intangible adapter,Data Science,172,4.0,6,66.66666666666666,70,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,445a1b9a-826f-4f65-90f1-7771578fac5f,User-friendly motivating projection,UI/UX Design,147,3.0,4,75.0,27,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,55ea5fd6-c51a-4923-b390-b1957a50f298,Public-key methodical neural-net,UI/UX Design,116,4.0,5,80.0,65,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,5b3b1bdd-a35d-435d-8473-0d92dd911d32,Synergistic bottom-line leverage,UI/UX Design,101,2.0,3,66.66666666666666,74,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,699a90ef-bd36-4eb4-8286-15d8ff970eda,Networked asynchronous archive,DevOps,100,3.0,7,42.857142857142854,95,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,6a52ebe0-0cd7-41a8-b825-3704194741a0,Synchronized system-worthy migration,Web Development,139,3.0,6,50.0,50,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,6e14ec87-40fe-4809-b762-daa4db93dd3f,Reverse-engineered next generation data-warehouse,UI/UX Design,69,4.0,6,66.66666666666666,55,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,a3ddc761-3c41-4f7f-a56e-e575d1bc25ad,Upgradable dedicated flexibility,Generative AI,131,4.0,6,66.66666666666666,27,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,a486147a-14bc-495f-b315-8b115d689ce1,Grass-roots tangible frame,DevOps,78,3.0,8,37.5,21,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,b126a3f1-2b94-4de0-8e8f-596f478c7de3,Cross-group national framework,Mobile Development,120,4.0,6,66.66666666666666,26,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,db152902-82d6-4ba2-aa87-f7aa9faf0d69,Multi-tiered mission-critical implementation,Data Science,86,1.0,1,100.0,90,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,df04b2a3-7c27-4f33-b4bd-fdf102fd0f01,Synergized modular access,Data Engineering,75,3.0,5,60.0,77,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,ec547ddb-3fec-424b-a343-ddafec1fa0cf,Visionary asymmetric hub,DevOps,95,3.0,4,75.0,41,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,eee76786-5a72-4d28-9a2e-23266b968959,Digitized high-level throughput,Generative AI,77,1.0,5,20.0,48,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,fc64aa01-38bb-4ccf-b446-869c1fd3fcf1,Adaptive context-sensitive Local Area Network,Mobile Development,75,1.0,3,33.33333333333333,77,52.15
4837de06-db69-466f-972d-12177d6a5437,Daniel Turner,Cybersecurity Specialist,fdfb691a-6314-4d16-85d7-a19611600b8a,Ameliorated responsive Local Area Network,DevOps,69,4.0,6,66.66666666666666,76,52.15
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,2191c368-9102-4d66-a668-5ccf7d317509,Reverse-engineered needs-based flexibility,Cybersecurity,118,5.0,5,100.0,30,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,30197a42-f77e-49c2-8946-4bbd36fbf79d,Multi-channeled stable help-desk,Generative AI,151,2.0,3,66.66666666666666,60,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,38782344-4b97-4ab7-a03f-dd9c9e236ffb,Devolved hybrid structure,Generative AI,150,1.0,5,20.0,61,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,3f04b295-f148-4f74-b86f-daa8506c9048,Polarized needs-based success,Web Development,104,1.0,3,33.33333333333333,96,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,3f4c255a-3ed2-4c07-8b82-3fb30c863226,Ergonomic intangible adapter,Data Science,172,1.0,2,50.0,68,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,445a1b9a-826f-4f65-90f1-7771578fac5f,User-friendly motivating projection,UI/UX Design,147,2.0,5,40.0,36,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,55ea5fd6-c51a-4923-b390-b1957a50f298,Public-key methodical neural-net,UI/UX Design,116,1.0,5,20.0,79,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,5b3b1bdd-a35d-435d-8473-0d92dd911d32,Synergistic bottom-line leverage,UI/UX Design,101,5.0,8,62.5,83,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,699a90ef-bd36-4eb4-8286-15d8ff970eda,Networked asynchronous archive,DevOps,100,2.0,3,66.66666666666666,99,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,6a52ebe0-0cd7-41a8-b825-3704194741a0,Synchronized system-worthy migration,Web Development,139,3.0,8,37.5,29,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,6e14ec87-40fe-4809-b762-daa4db93dd3f,Reverse-engineered next generation data-warehouse,UI/UX Design,69,5.0,8,62.5,63,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,a3ddc761-3c41-4f7f-a56e-e575d1bc25ad,Upgradable dedicated flexibility,Generative AI,131,2.0,6,33.33333333333333,32,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,a486147a-14bc-495f-b315-8b115d689ce1,Grass-roots tangible frame,DevOps,78,4.0,5,80.0,60,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,b126a3f1-2b94-4de0-8e8f-596f478c7de3,Cross-group national framework,Mobile Development,120,2.0,4,50.0,86,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,db152902-82d6-4ba2-aa87-f7aa9faf0d69,Multi-tiered mission-critical implementation,Data Science,86,0.0,3,0.0,85,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,df04b2a3-7c27-4f33-b4bd-fdf102fd0f01,Synergized modular access,Data Engineering,75,1.0,6,16.666666666666664,88,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,ec547ddb-3fec-424b-a343-ddafec1fa0cf,Visionary asymmetric hub,DevOps,95,1.0,1,100.0,62,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,eee76786-5a72-4d28-9a2e-23266b968959,Digitized high-level throughput,Generative AI,77,4.0,6,66.66666666666666,26,61.040000000000006
4a037cff-bf35-4d72-ba74-3e5c0293adb4,Kelsey Beck,Mobile Developer,fc64aa01-38bb-4ccf-b446-869c1fd3fcf1,Adaptive context-sensitive Local Area Network,Mobile Development,75,2.0,9,22.22222222222222,89,61.040000000000006
